,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
44,45,rw,LF,grief,0.9031,Y,763.8833726490883,1,36501.0
139,140,nw,NW,murselein,0.0,N,1215.6607550878116,1,36501.0
118,119,nw,NW,doppel,0.0,N,1176.0409828585525,1,36501.0
8,9,rw,LF,reigers,0.301,Y,888.7936345450138,1,36501.0
6,7,rw,LF,rafel,0.301,Y,779.2557935660604,1,36501.0
21,22,rw,LF,spurt,0.6021,Y,636.8314716810833,1,36501.0
73,74,rw,HF,help,4.0879,Y,331.13446889865713,1,36501.0
46,47,rw,LF,venkel,0.9031,Y,857.172147157152,1,36501.0
172,173,nw,NW,klaap,0.0,N,1007.1501589888784,1,36501.0
9,10,rw,LF,sikkels,0.301,Y,549.5124616617857,1,36501.0
100,101,nw,NW,millag,0.0,N,1085.2380698691652,1,36501.0
197,198,nw,NW,snarpen,0.0,N,899.8513668006282,1,36501.0
117,118,nw,NW,prookt,0.0,N,1104.2610796102906,1,36501.0
101,102,nw,NW,labber,0.0,N,1121.2374182752549,1,36501.0
189,190,nw,NW,ploe,0.0,N,834.429041588959,0,36501.0
16,17,rw,LF,clusters,0.6021,Y,841.2572573792278,1,36501.0
57,58,rw,HF,heren,3.8659,Y,368.9544552601849,1,36501.0
156,157,nw,NW,udel,0.0,N,1089.4794117703073,1,36501.0
176,177,nw,NW,rons,0.0,N,1173.2484238849142,0,36501.0
183,184,nw,NW,rieve,0.0,N,1187.6053836193364,1,36501.0
154,155,nw,NW,pals,0.0,N,1059.5336660316377,1,36501.0
131,132,nw,NW,fradingo,0.0,N,928.494085928437,1,36501.0
96,97,rw,HF,zeg,4.6872,Y,504.81442041603924,1,36501.0
165,166,nw,NW,mijk,0.0,N,1204.4925707998118,1,36501.0
163,164,nw,NW,snoen,0.0,N,832.2455724551404,0,36501.0
171,172,nw,NW,vlump,0.0,N,636.9214111728463,1,36501.0
109,110,nw,NW,women,0.0,N,1022.2087601381111,1,36501.0
34,35,rw,LF,margriet,0.7782,Y,698.1221696153252,1,36501.0
126,127,nw,NW,sluinen,0.0,N,1263.8591646747063,1,36501.0
119,120,nw,NW,verke,0.0,N,1001.6246747035874,0,36501.0
104,105,nw,NW,jugen,0.0,N,996.1824578887598,1,36501.0
85,86,rw,HF,idee,4.3247,Y,195.07563572439653,1,36501.0
13,14,rw,LF,juffen,0.4771,Y,584.3924554774767,1,36501.0
105,106,nw,NW,slont,0.0,N,977.6120115415347,1,36501.0
54,55,rw,HF,recht,3.8432,Y,583.0669601793759,0,36501.0
14,15,rw,LF,karpers,0.4771,Y,508.81237796127255,1,36501.0
4,5,rw,LF,ponten,0.301,Y,776.4309732634302,1,36501.0
24,25,rw,LF,ambten,0.699,Y,529.9569495335675,0,36501.0
138,139,nw,NW,stodeum,0.0,N,1033.5208182012962,0,36501.0
35,36,rw,LF,metrum,0.7782,Y,855.0699878280001,1,36501.0
98,99,rw,HF,bij,5.0328,Y,391.84961600873544,1,36501.0
32,33,rw,LF,woei,0.699,Y,768.1432501405379,1,36501.0
71,72,rw,HF,lekker,4.082,Y,503.21831946192464,1,36501.0
193,194,nw,NW,pruit,0.0,N,1141.4804987764194,1,36501.0
153,154,nw,NW,gefaapt,0.0,N,1219.8589702984327,0,36501.0
37,38,rw,LF,sfinxen,0.7782,Y,623.0764151617541,0,36501.0
22,23,rw,LF,strotten,0.6021,Y,556.1627497333468,1,36501.0
181,182,nw,NW,hormen,0.0,N,1239.7308572351485,0,36501.0
152,153,nw,NW,entel,0.0,N,858.62135607183,0,36501.0
185,186,nw,NW,brad,0.0,N,1234.2186324474874,1,36501.0
137,138,nw,NW,glaf,0.0,N,1159.9611321930593,0,36501.0
95,96,rw,HF,zit,4.666,Y,518.7439585246702,1,36501.0
186,187,nw,NW,gevupt,0.0,N,1400.7917948939548,1,36501.0
19,20,rw,LF,schoffels,0.6021,Y,864.9922306606817,1,36501.0
190,191,nw,NW,darboen,0.0,N,1297.6605644168053,1,36501.0
33,34,rw,LF,gonsde,0.7782,Y,715.9059809387668,1,36501.0
107,108,nw,NW,geslonden,0.0,N,1147.83094448911,1,36501.0
128,129,nw,NW,grantel,0.0,N,779.8964551774277,1,36501.0
132,133,nw,NW,gefruld,0.0,N,982.0215183385654,1,36501.0
136,137,nw,NW,smaan,0.0,N,1014.1657132107478,1,36501.0
52,53,rw,HF,boek,3.8196,Y,701.5278148629995,1,36501.0
170,171,nw,NW,glijp,0.0,N,868.0787913577215,1,36501.0
182,183,nw,NW,zuun,0.0,N,895.4563643938295,1,36501.0
149,150,nw,NW,knaarde,0.0,N,990.6360731733126,1,36501.0
125,126,nw,NW,zelijk,0.0,N,880.4277616981409,1,36501.0
124,125,nw,NW,kabrieken,0.0,N,1225.3089897392038,0,36501.0
